"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"22","MergedLogSource.java","0","198","0","99","0","100","0","4","0","4","0"
"22","MonitorCommand.java","1","82","82","82","82","82","2","2","4","4","0"
"22","MultiResponse.java","0","160","0","53","0","53","0","6","0","4","0"
"22","MultiTransactionRecord.java","2","142","-5","28","3","31","4","10","12","16","0"
"22","NettyServerCnxn.java","2","429","-171","25","18","49","4","34","10","46","1"
"22","NettyServerCnxnFactory.java","2","498","23","26","27","31","10","38","34","50","1"
"22","NIOServerCnxn.java","2","719","-172","13","14","64","4","159","10","170","1"
"22","NIOServerCnxnFactory.java","1","869","3","58","6","69","4","30","14","30","1"
"22","NodeListener.java","0","34","0","17","0","34","0","4","0","2","0"
"22","NodeViewerACL.java","0","169","0","84","0","169","0","4","0","2","0"
"22","NodeViewerData.java","0","129","0","32","0","66","0","8","0","10","0"
"22","NodeViewerMetaData.java","0","168","0","84","0","168","0","4","0","2","0"
"22","NodeViewersChangeListener.java","0","34","0","17","0","34","0","4","0","2","0"
"22","NotOp.java","0","28","0","28","0","28","0","2","0","2","0"
"22","NumberArg.java","0","25","0","26","0","26","0","2","0","2","0"
"22","NumEvents.java","1","79","1","26","1","27","2","6","8","12","0"
"22","Observer.java","1","153","3","14","3","17","2","22","2","28","1"
"22","ObserverBean.java","0","41","0","41","0","41","0","2","0","2","1"
"22","ObserverMXBean.java","0","34","0","34","0","34","0","2","0","2","0"
"22","ObserverRequestProcessor.java","2","142","1","13","2","14","4","22","6","30","0"
"22","ObserverZooKeeperServer.java","1","130","5","14","7","17","2","18","2","22","1"
"22","Op.java","1","320","4","64","6","65","2","10","4","14","0"
"22","OpResult.java","0","185","0","61","0","65","0","6","0","4","0"
"22","OrOp.java","0","30","0","30","0","30","0","2","0","2","0"
"22","OSMXBean.java","0","164","0","82","0","82","0","4","0","4","1"
"22","OutputArchive.java","0","43","0","5","0","6","0","23","0","6","0"
"22","Pair.java","0","108","0","27","0","63","0","8","0","4","0"
"22","PathTrie.java","0","264","0","44","0","45","0","12","0","14","0"
"22","PathUtils.java","0","108","0","21","0","32","0","10","0","8","1"
"22","PrepRequestProcessor.java","4","875","-1","12","20","28","14","176","38","174","1"
"22","ProposalRequestProcessor.java","0","84","0","4","0","7","0","56","0","32","0"
"22","ProtocolSupport.java","0","174","0","87","0","88","0","4","0","4","0"
"22","ProviderRegistry.java","1","72","2","4","2","14","2","30","6","14","1"
"22","PurgeTxnLog.java","0","123","0","9","0","25","0","35","0","18","1"
"22","QuorumBean.java","0","40","0","4","0","6","0","18","0","2","0"
"22","QuorumCnxManager.java","3","936","18","14","26","39","8","128","24","152","1"
"22","QuorumHierarchical.java","0","342","0","42","0","51","0","16","0","22","1"
"22","QuorumMaj.java","0","141","0","28","0","32","0","10","0","8","0"
"22","QuorumMXBean.java","0","31","0","3","0","4","0","16","0","2","0"
"22","QuorumPeer.java","5","1648","15","17","31","44","14","221","34","258","1"
"22","QuorumPeerConfig.java","3","640","24","10","53","32","8","118","24","126","1"
"22","QuorumPeerMain.java","2","171","5","6","8","10","4","58","8","72","1"
"22","QuorumStats.java","0","62","0","5","0","9","0","24","0","4","0"
"22","QuorumVerifier.java","0","39","0","7","0","8","0","10","0","8","0"
"22","QuorumZooKeeperServer.java","0","144","0","20","0","22","0","14","0","12","1"
"22","Quotas.java","0","62","0","62","0","62","0","2","0","2","0"
"22","RandomAccessFileReader.java","1","297","1","99","1","100","2","6","8","12","0"
"22","RateLogger.java","1","56","1","28","2","28","2","4","4","8","0"
"22","ReadOnlyBean.java","0","35","0","35","0","35","0","2","0","2","0"
"22","ReadOnlyRequestProcessor.java","2","121","1","15","4","16","4","16","6","22","0"
"22","ReadOnlyZooKeeperServer.java","2","158","2","22","3","24","4","14","8","16","1"
"22","ReconfigCommand.java","0","142","0","47","0","48","0","6","0","6","1"
"22","Record.java","0","29","0","4","0","4","0","19","0","2","0"
"22","RecordReader.java","0","84","0","12","0","13","0","21","0","6","0"
"22","RecordWriter.java","0","84","0","13","0","15","0","21","0","6","0"
"22","RemotePeerBean.java","1","54","-3","5","3","7","2","20","6","12","1"
"22","RemotePeerMXBean.java","0","44","0","4","0","5","0","18","0","6","0"
"22","RemoveWatchesCommand.java","0","76","0","38","0","38","0","4","0","6","1"
"22","Request.java","2","267","4","10","5","13","4","66","8","44","0"
"22","RequestProcessor.java","0","40","0","5","0","6","0","21","0","4","0"
"22","RestCfg.java","1","99","4","50","4","50","2","4","8","10","0"
"22","RestMain.java","0","136","0","45","0","60","0","6","0","6","0"
"22","RuntimeExceptionMapper.java","0","50","0","25","0","26","0","4","0","6","0"
"22","RuokCommand.java","1","31","31","31","31","31","2","2","4","4","0"
"22","SASLAuthenticationProvider.java","0","72","0","23","0","24","0","6","0","4","1"
"22","SaslServerCallbackHandler.java","0","137","0","45","0","76","0","6","0","0","1"
"22","SendAckRequestProcessor.java","0","72","0","4","0","7","0","42","0","20","0"
"22","SerializeUtils.java","1","133","4","13","14","17","2","20","4","18","1"
"22","ServerAdminClient.java","0","250","0","23","0","58","0","31","0","6","0"
"22","ServerBean.java","0","35","0","4","0","5","0","16","0","2","0"
"22","ServerCnxn.java","2","335","-51","12","15","22","4","57","10","50","0"
"22","ServerCnxnFactory.java","1","220","8","15","16","19","4","28","12","26","1"
"22","ServerConfig.java","1","106","4","5","11","13","2","40","6","28","1"
"22","ServerMXBean.java","0","30","0","3","0","4","0","16","0","2","0"
"22","ServerStats.java","2","141","5","6","6","17","4","42","4","16","0"
"22","SessionsResource.java","0","122","0","61","0","62","0","4","0","4","0"
"22","SessionTracker.java","0","122","0","9","0","10","0","31","0","12","0"
"22","SessionTrackerImpl.java","1","294","0","9","2","15","4","85","6","60","1"
"22","SetAclCommand.java","0","74","0","37","0","37","0","4","0","4","1"
"22","SetCommand.java","0","68","0","68","0","68","0","2","0","2","1"
"22","SetQuotaCommand.java","0","180","0","180","0","180","0","2","0","2","1"
"22","SetTraceMaskCommand.java","1","33","33","33","33","33","2","2","4","4","0"
"22","Shell.java","1","430","1","107","5","108","2","8","4","10","1"
"22","SnapShot.java","0","60","0","15","0","15","0","8","0","8","0"
"22","SnapshotFormatter.java","0","116","0","38","0","77","0","6","0","6","1"
"22","SnapshotThrottleException.java","0","36","0","36","0","36","0","2","0","2","0"
"22","StatCommand.java","1","56","56","64","56","64","2","4","4","6","1"
"22","StateSummary.java","0","52","0","52","0","52","0","2","0","4","0"
"22","StaticContent.java","1","48","3","24","5","25","2","4","8","10","0"
"22","StaticHostProvider.java","1","312","-4","34","4","47","2","18","6","32","1"
"22","StatPrinter.java","0","45","0","45","0","45","0","2","0","2","0"
"22","StatResetCommand.java","1","36","36","36","36","36","2","2","4","4","0"
"22","Stats.java","0","62","0","31","0","31","0","4","0","4","0"
"22","StatsTrack.java","0","91","0","91","0","91","0","2","0","2","0"
"22","StringArg.java","0","25","0","26","0","26","0","2","0","2","0"
"22","StringUtils.java","0","57","0","47","0","47","0","6","0","4","0"
"22","SymbolArg.java","0","25","0","25","0","25","0","2","0","2","0"
"22","SyncCommand.java","0","58","0","58","0","58","0","2","0","2","1"
"22","SyncedLearnerTracker.java","0","74","0","74","0","74","0","2","0","4","0"
"22","SyncRequestProcessor.java","1","196","0","7","4","27","2","77","2","64","1"
"22","Throughput.java","0","113","0","56","0","57","0","4","0","4","0"
"22","Time.java","1","47","47","47","47","47","2","2","4","4","0"
"22","Toaster.java","0","480","0","480","0","480","0","2","0","4","0"
"22","Toolbar.java","0","83","0","42","0","42","0","4","0","4","0"
"22","TraceFormatter.java","1","118","4","11","4","11","2","31","4","14","0"
"22","TraceMaskCommand.java","1","33","33","33","33","33","2","2","4","4","0"
"22","Transaction.java","0","62","0","15","0","17","0","8","0","10","0"
"22","TransactionEntry.java","0","54","0","27","0","27","0","4","0","4","0"
"22","TxnLog.java","0","115","0","23","0","23","0","10","0","8","0"
"22","TxnLogProposalIterator.java","0","110","0","55","0","55","0","4","0","6","0"
"22","TxnLogSource.java","0","339","0","113","0","115","0","6","0","6","0"
"22","UnimplementedRequestProcessor.java","0","44","0","44","0","44","0","2","0","2","0"
"22","UpgradeableSessionTracker.java","1","81","1","41","3","42","2","4","2","4","0"
"22","Util.java","0","294","0","32","0","39","0","18","0","24","0"
"22","Utils.java","1","254","0","28","9","30","2","27","8","18","0"
"22","VerGen.java","0","160","0","10","0","19","0","32","0","12","1"
"22","VerifyingFileFactory.java","0","74","0","74","0","74","0","2","0","2","0"
"22","Version.java","0","72","0","5","0","10","0","28","0","2","1"
"22","Vote.java","0","129","0","8","0","12","0","30","0","20","1"
"22","WatchCommand.java","1","45","45","45","45","45","2","2","4","4","0"
"22","WatchDeregistration.java","0","63","0","63","0","63","0","2","0","2","0"
"22","WatchedEvent.java","0","72","0","23","0","25","0","6","0","4","0"
"22","Watcher.java","1","168","0","11","1","14","2","35","4","18","0"
"22","WatchesPathReport.java","0","75","0","75","0","75","0","2","0","0","0"
"22","WatchesReport.java","0","75","0","75","0","75","0","2","0","0","0"
"22","WatchesSummary.java","0","89","0","89","0","89","0","2","0","0","0"
"22","WatchManager.java","0","240","0","11","0","13","0","51","0","22","0"
"22","WorkerService.java","1","225","1","75","3","76","2","6","4","12","0"
"22","WriteLock.java","0","266","0","133","0","134","0","4","0","4","0"
"22","X509AuthenticationProvider.java","1","204","204","204","204","204","2","2","6","6","1"
"22","X509Exception.java","1","61","61","61","61","61","2","2","6","6","0"
"22","X509Util.java","1","151","75","75","75","75","4","4","12","12","0"
"22","XmlInputArchive.java","0","226","0","35","0","37","0","19","0","2","0"
"22","XmlOutputArchive.java","0","226","0","27","0","28","0","25","0","8","0"
"22","XorOp.java","0","36","0","36","0","36","0","2","0","2","0"
"22","ZChildren.java","0","72","0","72","0","72","0","2","0","2","0"
"22","ZChildrenJSON.java","0","69","0","69","0","69","0","2","0","2","0"
"22","ZError.java","0","37","0","37","0","37","0","2","0","2","0"
"22","ZErrorWriter.java","0","57","0","57","0","57","0","2","0","2","0"
"22","ZKDatabase.java","1","561","0","33","9","38","2","34","4","40","1"
"22","ZKMBeanInfo.java","0","33","0","4","0","4","0","16","0","2","0"
"22","ZKUtil.java","1","111","-1","55","0","56","2","4","4","6","1"
"22","ZNodeName.java","0","99","0","50","0","51","0","4","0","4","1"
"22","ZNodeResource.java","0","371","0","124","0","156","0","6","0","8","0"
"22","ZooDefs.java","1","121","4","7","4","8","2","46","4","18","0"
"22","ZooInspector.java","0","64","0","16","0","32","0","8","0","10","0"
"22","ZooInspectorAboutDialog.java","0","72","0","23","0","48","0","6","0","6","0"
"22","ZooInspectorConnectionPropertiesDialog.java","0","289","0","144","0","289","0","4","0","2","0"
"22","ZooInspectorManager.java","0","126","0","63","0","126","0","4","0","2","0"
"22","ZooInspectorManagerImpl.java","0","797","0","132","0","266","0","12","0","16","1"
"22","ZooInspectorNodeManager.java","0","30","0","15","0","30","0","4","0","2","0"
"22","ZooInspectorNodeTreeManager.java","0","39","0","19","0","39","0","4","0","4","0"
"22","ZooInspectorNodeViewer.java","0","125","0","62","0","125","0","4","0","2","0"
"22","ZooInspectorNodeViewersDialog.java","0","568","0","189","0","394","0","6","0","6","0"
"22","ZooInspectorNodeViewersPanel.java","0","126","0","63","0","126","0","4","0","2","0"
"22","ZooInspectorPanel.java","0","287","0","95","0","210","0","6","0","6","0"
"22","ZooInspectorReadOnlyManager.java","0","90","0","45","0","90","0","4","0","4","0"
"22","ZooInspectorTreeViewer.java","0","321","0","106","0","218","0","6","0","6","0"
"22","ZooKeeper.java","3","2465","32","32","37","62","8","179","22","176","1"
"22","ZooKeeperCriticalThread.java","1","46","1","23","8","26","2","4","2","6","0"
"22","ZooKeeperMain.java","2","618","1","13","4","25","6","92","12","106","1"
"22","ZooKeeperOperation.java","0","35","0","35","0","35","0","2","0","2","0"
"22","ZooKeeperRetry.java","0","260","0","130","0","260","0","4","0","2","1"
"22","ZooKeeperSaslClient.java","1","526","0","35","1","43","2","30","6","48","1"
"22","ZooKeeperSaslServer.java","0","153","0","39","0","41","0","8","0","2","0"
"22","ZooKeeperServer.java","3","1031","21","17","29","76","8","154","12","134","1"
"22","ZooKeeperServerBean.java","2","139","3","8","7","11","4","34","6","18","0"
"22","ZooKeeperServerConf.java","0","171","0","171","0","171","0","2","0","0","0"
"22","ZooKeeperServerListener.java","1","32","32","32","32","32","2","2","2","2","0"
"22","ZooKeeperServerMain.java","2","170","15","7","18","11","4","46","10","54","1"
"22","ZooKeeperServerMXBean.java","1","108","9","8","9","9","2","26","0","4","0"
"22","ZooKeeperService.java","0","218","0","72","0","97","0","6","0","6","0"
"22","ZooKeeperThread.java","0","52","0","52","0","52","0","2","0","4","1"
"22","ZooTrace.java","0","84","0","6","0","14","0","26","0","6","1"
"22","ZPath.java","0","57","0","57","0","57","0","2","0","2","0"
"22","ZSession.java","0","50","0","50","0","50","0","2","0","2","0"
"22","ZStat.java","0","96","0","96","0","96","0","2","0","2","0"
"22","ZxidUtils.java","0","31","0","31","0","31","0","2","0","4","0"
